token@token lego-rl % scripts/run_on_hub.sh robot/sysid_collision.py
Searching for any hub with Pybricks service...
battery mV: 7514
gains: 10.71 0.8700001 0.43 0.3 tau: 30 slew: 150 trig: rate> 80 or stall< 0.5
targets deg/s: (300, 450, 600, 750) x 3 reps, ascending
S,seg,v_target,battery_mV,hit,fell,v_at_trig,peak_rate,peak_pitch_x10,recov_sigma_x100,trig_eff
D,i,pitch_x100,rate_x10,yaw_x10,wl,wr,duty_x10,vref
D , 82 , -181 , -484 , -81 , 786 , 812 , 292 , 496
D , 83 , -200 , -460 , 0 , 789 , 816 , 299 , 497
D , 84 , -205 , -391 , 198 , 786 , 809 , 337 , 498
D , 85 , -196 , -289 , 241 , 788 , 808 , 435 , 498
D , 86 , -168 , -149 , 39 , 796 , 811 , 591 , 499
D , 87 , -126 , 9 , -33 , 796 , 811 , 783 , 500
D , 88 , -74 , 165 , 16 , 801 , 813 , 982 , 501
D , 89 , 0 , 324 , 154 , 796 , 815 , 1000 , 501
D , 90 , 61 , 455 , 231 , 802 , 827 , 1000 , 502
D , 91 , 114 , 530 , 4 , 812 , 814 , 1000 , 503
D , 92 , 144 , 509 , -294 , 811 , 818 , 1000 , 504
D , 93 , 144 , 402 , -309 , 817 , 813 , 1000 , 504
D , 94 , 118 , 246 , -161 , 778 , 817 , 1000 , 505
D , 95 , 79 , 92 , 82 , 816 , 811 , 1000 , 506
D , 96 , 37 , -43 , 220 , 824 , 807 , 927 , 507
D , 97 , -1 , -151 , 5 , 819 , 806 , 780 , 507
D , 98 , -38 , -227 , -157 , 771 , 815 , 614 , 508
D , 99 , -78 , -288 , -225 , 769 , 815 , 513 , 509
D , 100 , -107 , -327 , -168 , 777 , 804 , 441 , 510
D , 101 , -134 , -356 , 20 , 812 , 803 , 435 , 510
D , 102 , -157 , -369 , 211 , 770 , 799 , 328 , 511
D , 103 , -178 , -374 , 254 , 770 , 797 , 296 , 512
D , 104 , -192 , -353 , 119 , 775 , 800 , 309 , 513
D , 105 , -197 , -305 , -116 , 777 , 803 , 350 , 513
D , 106 , -192 , -235 , -200 , 778 , 811 , 429 , 514
D , 107 , -175 , -125 , 102 , 777 , 821 , 553 , 515
D , 108 , -136 , 5 , 206 , 774 , 823 , 706 , 516
D , 109 , -88 , 155 , 209 , 772 , 832 , 896 , 516
D , 110 , -31 , 304 , 62 , 774 , 839 , 1000 , 517
D , 111 , 26 , 433 , -112 , 768 , 841 , 1000 , 518
D , 112 , 83 , 531 , -95 , 756 , 830 , 1000 , 519
D , 113 , 129 , 574 , -41 , 743 , 832 , 1000 , 519
D , 114 , 154 , 533 , -39 , 783 , 787 , 1000 , 520
D , 115 , 150 , 413 , 71 , 738 , 831 , 1000 , 521
D , 116 , 118 , 237 , 6 , 734 , 830 , 1000 , 522
D , 117 , 68 , 47 , -88 , 722 , 822 , 861 , 522
D , 118 , -2 , -128 , -157 , 772 , 824 , 709 , 523
D , 119 , -56 , -261 , 52 , 779 , 827 , 547 , 524
D , 120 , -104 , -360 , 146 , 730 , 855 , 335 , 525
D , 121 , -146 , -427 , 180 , 730 , 855 , 271 , 525
D , 122 , -181 , -455 , 223 , 782 , 863 , 298 , 526
D , 123 , -205 , -447 , 59 , 791 , 866 , 293 , 527
D , 124 , -213 , -385 , -63 , 789 , 822 , 267 , 528
D , 125 , -197 , -259 , -123 , 789 , 822 , 393 , 528
D , 126 , -159 , -87 , 13 , 784 , 817 , 566 , 529
D , 127 , -85 , 122 , 45 , 783 , 838 , 856 , 530
D , 128 , -15 , 316 , 56 , 787 , 803 , 1000 , 531
D , 129 , 58 , 490 , 42 , 793 , 795 , 1000 , 531
D , 130 , 132 , 634 , -53 , 790 , 784 , 1000 , 532
D , 131 , 194 , 699 , -161 , 792 , 784 , 1000 , 533
D , 132 , 229 , 671 , -168 , 800 , 790 , 1000 , 534
D , 133 , 230 , 541 , -86 , 811 , 840 , 1000 , 534
D , 134 , 203 , 359 , 93 , 813 , 840 , 1000 , 535
D , 135 , 165 , 185 , 65 , 823 , 796 , 1000 , 536
D , 136 , 124 , 48 , 157 , 828 , 802 , 1000 , 537
D , 137 , 81 , -50 , 121 , 842 , 812 , 911 , 537
D , 138 , 52 , -121 , 70 , 843 , 805 , 806 , 538
D , 139 , 28 , -161 , -5 , 847 , 801 , 744 , 539
D , 140 , 9 , -194 , 0 , 842 , 846 , 753 , 540
D , 141 , -7 , -213 , -63 , 847 , 779 , 622 , 540
D , 142 , -23 , -234 , -70 , 843 , 774 , 571 , 541
D , 143 , -37 , -236 , -84 , 846 , 764 , 541 , 542
D , 144 , -51 , -246 , -17 , 855 , 808 , 596 , 543
D , 145 , -66 , -254 , 56 , 859 , 817 , 589 , 543
D , 146 , -85 , -258 , 57 , 872 , 819 , 586 , 544
D , 147 , -96 , -249 , 60 , 881 , 806 , 573 , 545
D , 148 , -102 , -221 , -40 , 889 , 853 , 672 , 546
D , 149 , -102 , -186 , -57 , 902 , 870 , 745 , 546
D , 150 , -96 , -133 , -80 , 907 , 888 , 830 , 547
D , 151 , -85 , -81 , 79 , 908 , 908 , 916 , 548
D , 152 , -71 , -23 , 201 , 919 , 922 , 1000 , 549
D , 153 , -57 , 12 , 109 , 918 , 939 , 1000 , 549
D , 154 , -53 , 11 , 48 , 918 , 939 , 1000 , 550
D , 155 , -60 , -41 , -68 , 922 , 940 , 1000 , 551
D , 156 , -92 , -129 , -111 , 916 , 939 , 915 , 552
D , 157 , -130 , -235 , -43 , 915 , 944 , 785 , 552
D , 158 , -177 , -346 , 87 , 912 , 948 , 637 , 553
D , 159 , -227 , -442 , 84 , 911 , 949 , 498 , 554
D , 160 , -279 , -528 , 33 , 917 , 961 , 393 , 555
D , 161 , -326 , -581 , -8 , 922 , 967 , 311 , 555
D , 162 , -366 , -608 , 28 , 926 , 961 , 238 , 556
D , 163 , -393 , -585 , -34 , 921 , 975 , 240 , 557
D , 164 , -402 , -506 , 27 , 912 , 981 , 293 , 558
D , 165 , -387 , -344 , -7 , 909 , 969 , 426 , 558
D , 166 , -331 , -125 , 92 , 899 , 966 , 654 , 559
D , 167 , -264 , 109 , 107 , 888 , 950 , 889 , 560
D , 168 , -183 , 336 , 48 , 884 , 935 , 1000 , 561
D , 169 , -98 , 543 , -35 , 870 , 926 , 1000 , 561
D , 170 , -14 , 702 , -181 , 855 , 908 , 1000 , 562
D , 171 , 55 , 784 , -218 , 858 , 890 , 1000 , 563
D , 172 , 97 , 754 , -13 , 853 , 873 , 1000 , 564
D , 173 , 106 , 638 , 47 , 859 , 866 , 1000 , 564
D , 174 , 93 , 493 , 109 , 857 , 864 , 1000 , 565
D , 175 , 62 , 353 , -95 , 850 , 869 , 1000 , 566
D , 176 , 37 , 226 , -15 , 855 , 860 , 1000 , 567
D , 177 , 12 , 123 , -134 , 859 , 854 , 987 , 567
D , 178 , -13 , 30 , -188 , 860 , 847 , 866 , 568
D , 179 , -39 , -52 , -125 , 856 , 840 , 748 , 569
D , 180 , -65 , -121 , 33 , 853 , 832 , 640 , 570
D , 181 , -92 , -185 , 110 , 845 , 823 , 529 , 570
D , 182 , -120 , -241 , 0 , 848 , 836 , 472 , 571
D , 183 , -148 , -284 , -144 , 846 , 827 , 386 , 572
D , 184 , -173 , -311 , -53 , 858 , 825 , 348 , 573
D , 185 , -198 , -319 , 96 , 869 , 847 , 327 , 573
D , 186 , -212 , -306 , 65 , 869 , 847 , 355 , 574
D , 187 , -217 , -264 , 96 , 881 , 865 , 429 , 575
D , 188 , -209 , -183 , -100 , 882 , 873 , 520 , 576
D , 189 , -183 , -65 , -136 , 885 , 878 , 660 , 576
D , 190 , -141 , 81 , -5 , 899 , 889 , 869 , 577
D , 191 , -86 , 242 , 124 , 893 , 893 , 1000 , 578
D , 192 , -25 , 393 , 147 , 887 , 899 , 1000 , 579
D , 193 , 54 , 524 , -144 , 867 , 894 , 1000 , 579
D , 194 , 109 , 599 , -239 , 856 , 881 , 1000 , 580
D , 195 , 146 , 591 , -32 , 848 , 870 , 1000 , 581
D , 196 , 157 , 509 , 107 , 840 , 873 , 1000 , 582
D , 197 , 144 , 372 , 240 , 827 , 870 , 1000 , 582
D , 198 , 112 , 215 , -36 , 824 , 872 , 1000 , 583
D , 199 , 71 , 57 , -98 , 825 , 886 , 941 , 584
D , 200 , 26 , -80 , -63 , 833 , 881 , 774 , 585
D , 201 , -18 , -195 , 160 , 832 , 887 , 631 , 585
D , 202 , -58 , -281 , 49 , 831 , 883 , 503 , 586
D , 203 , -92 , -329 , 65 , 836 , 896 , 450 , 587
D , 204 , -124 , -352 , -82 , 833 , 901 , 397 , 588
D , 205 , -144 , -353 , -72 , 837 , 901 , 377 , 588
D , 206 , -156 , -326 , 54 , 838 , 904 , 392 , 589
D , 207 , -157 , -265 , 239 , 836 , 901 , 435 , 590
D , 208 , -142 , -166 , 215 , 839 , 908 , 550 , 591
D , 209 , -112 , -42 , -5 , 846 , 907 , 696 , 591
D , 210 , -72 , 92 , -139 , 846 , 909 , 858 , 592
D , 211 , -22 , 233 , -142 , 854 , 909 , 1000 , 593
D , 212 , 30 , 358 , 28 , 855 , 909 , 1000 , 594
D , 213 , 100 , 473 , 16 , 862 , 911 , 1000 , 594
D , 214 , 147 , 524 , -78 , 877 , 906 , 1000 , 595
D , 215 , 173 , 498 , -267 , 884 , 904 , 1000 , 596
D , 216 , 171 , 383 , -286 , 891 , 899 , 1000 , 597
D , 217 , 147 , 243 , -38 , 899 , 894 , 1000 , 597
D , 218 , 114 , 115 , 197 , 909 , 903 , 1000 , 598
D , 219 , 81 , 4 , 441 , 910 , 895 , 1000 , 599
D , 220 , 52 , -73 , 69 , 920 , 894 , 907 , 600
D , 221 , 26 , -131 , -250 , 920 , 894 , 832 , 600
D , 222 , 7 , -164 , -459 , 866 , 898 , 706 , 601
D , 223 , -13 , -187 , -290 , 915 , 880 , 708 , 602
D , 224 , -28 , -208 , -50 , 917 , 881 , 675 , 603
D , 225 , -45 , -228 , 326 , 918 , 887 , 648 , 603
D , 226 , -65 , -258 , 333 , 873 , 878 , 517 , 604
D , 227 , -88 , -286 , 144 , 883 , 881 , 486 , 605
D , 228 , -109 , -303 , -152 , 940 , 887 , 541 , 606
D , 229 , -127 , -310 , -211 , 942 , 896 , 530 , 606
D , 230 , -135 , -253 , -400 , 907 , 910 , 537 , 607
D , 231 , -48 , 131 , -825 , 913 , 905 , 964 , 608
D , 232 , 77 , 394 , -534 , 920 , 902 , 1000 , 609
D , 233 , 154 , 562 , -220 , 934 , 901 , 1000 , 609
D , 234 , 235 , 726 , -494 , 936 , 922 , 1000 , 610
D , 235 , 319 , 876 , -555 , 945 , 953 , 1000 , 611
D , 236 , 471 , 1330 , 275 , 941 , 954 , 1000 , 612
T , 237 , 689 , 1768 , 280 , 922 , 922 , 1000 , 612
D , 238 , 877 , 2022 , -55 , 893 , 895 , 1000 , 612
D , 239 , 1072 , 2295 , -1219 , 888 , 883 , 1000 , 612
D , 240 , 1097 , 2000 , -1087 , 892 , 876 , 1000 , 612
D , 241 , 1117 , 1776 , 257 , 908 , 904 , 1000 , 612
D , 242 , 1179 , 1699 , 884 , 947 , 902 , 1000 , 612
D , 243 , 1217 , 1535 , 1298 , 884 , 905 , 1000 , 612
D , 244 , 1207 , 1227 , 1234 , 863 , 861 , 1000 , 612
D , 245 , 1145 , 835 , 303 , 862 , 853 , 1000 , 612
D , 246 , 1048 , 402 , -804 , 934 , 856 , 1000 , 612
D , 247 , 924 , -42 , -1016 , 947 , 856 , 1000 , 612
D , 248 , 802 , -390 , -298 , 893 , 846 , 1000 , 612
D , 249 , 659 , -766 , 404 , 871 , 830 , 1000 , 612
D , 250 , 502 , -1101 , 198 , 917 , 827 , 1000 , 612
D , 251 , 382 , -1197 , 224 , 918 , 835 , 1000 , 612
D , 252 , 288 , -1297 , 622 , 925 , 846 , 1000 , 612
D , 253 , 220 , -1264 , 693 , 928 , 853 , 1000 , 612
D , 254 , 176 , -1216 , 578 , 922 , 856 , 1000 , 612
D , 255 , 127 , -1185 , 474 , 914 , 835 , 1000 , 612
D , 256 , 74 , -1189 , 254 , 937 , 826 , 1000 , 612
D , 257 , 5 , -1244 , -352 , 970 , 852 , 1000 , 612
D , 258 , -83 , -1353 , -757 , 985 , 861 , 1000 , 612
D , 259 , -191 , -1478 , -865 , 981 , 873 , 1000 , 612
D , 260 , -305 , -1623 , -813 , 965 , 890 , 1000 , 612
D , 261 , -494 , -1883 , -7 , 929 , 867 , 998 , 612
D , 262 , -714 , -2366 , 602 , 929 , 867 , 362 , 612
D , 263 , -1002 , -2923 , 250 , 936 , 858 , -414 , 612
D , 264 , -1334 , -3490 , -398 , 951 , 891 , -1000 , 612
D , 265 , -1664 , -3944 , -944 , 949 , 888 , -1000 , 612
D , 266 , -1955 , -4118 , -485 , 941 , 871 , -1000 , 612
D , 267 , -2129 , -3956 , 354 , 899 , 843 , -1000 , 612
D , 268 , -2248 , -3707 , 298 , 868 , 821 , -1000 , 612
D , 269 , -2359 , -3494 , -245 , 854 , 803 , -1000 , 612
D , 270 , -2462 , -3320 , 350 , 798 , 765 , -1000 , 612
D , 271 , -2612 , -3231 , 851 , 750 , 731 , -1000 , 612
D , 272 , -2756 , -3208 , 621 , 687 , 682 , -1000 , 612
D , 273 , -2901 , -3156 , -235 , 631 , 627 , -1000 , 612
D , 274 , -3023 , -3025 , -625 , 573 , 561 , -1000 , 612
D , 275 , -3108 , -2809 , -339 , 509 , 494 , -1000 , 612
D , 276 , -3172 , -2585 , 131 , 416 , 436 , -1000 , 612
D , 277 , -3230 , -2385 , 504 , 325 , 371 , -1000 , 612
D , 278 , -3290 , -2230 , 520 , 253 , 309 , -1000 , 612
D , 279 , -3376 , -2113 , 287 , 185 , 235 , -1000 , 612
D , 280 , -3442 , -1996 , 72 , 110 , 151 , -1000 , 612
D , 281 , -3500 , -1878 , 214 , 39 , 69 , -1000 , 612
D , 282 , -3559 , -1787 , 357 , -36 , -20 , -1000 , 612
D , 283 , -3620 , -1712 , 371 , -117 , -95 , -1000 , 612
D , 284 , -3682 , -1648 , 217 , -199 , -171 , -1000 , 612
D , 285 , -3734 , -1546 , -104 , -281 , -248 , -1000 , 612
D , 286 , -3771 , -1425 , -44 , -384 , -311 , -1000 , 612
D , 287 , -3803 , -1315 , -43 , -506 , -438 , -1000 , 612
D , 288 , -3842 , -1251 , -6 , -506 , -438 , -1000 , 612
D , 289 , -3898 , -1197 , -60 , -558 , -491 , -1000 , 612
D , 290 , -3938 , -1141 , 11 , -596 , -546 , -1000 , 612
D , 291 , -3975 , -1085 , -116 , -634 , -599 , -1000 , 612
D , 292 , -4018 , -1073 , -55 , -669 , -638 , -1000 , 612
D , 293 , -4072 , -1083 , -55 , -707 , -671 , -1000 , 612
D , 294 , -4131 , -1108 , 35 , -740 , -706 , -1000 , 612
D , 295 , -4192 , -1125 , 0 , -768 , -737 , -1000 , 612
D , 296 , -4255 , -1150 , -74 , -792 , -759 , -1000 , 612
D , 297 , -4315 , -1153 , -88 , -815 , -779 , -1000 , 612
D , 298 , -4372 , -1158 , -48 , -830 , -801 , -1000 , 612
D , 299 , -4449 , -1193 , 11 , -856 , -826 , -1000 , 612
S, 8 , 300 , 7400 , 1 , 0 , 872 , 514 , 317 , 1406 , 390
D , 0 , -61 , 811 , -8 , 618 , 665 , 1000 , 300
D , 1 , -33 , 737 , 149 , 616 , 668 , 1000 , 300
D , 2 , -46 , 550 , 221 , 609 , 664 , 1000 , 300
D , 3 , -93 , 301 , 206 , 606 , 661 , 1000 , 300
D , 4 , -160 , 51 , 167 , 601 , 665 , 873 , 300
D , 5 , -233 , -169 , -2 , 601 , 665 , 601 , 300
D , 6 , -305 , -353 , -195 , 608 , 671 , 363 , 300
D , 7 , -376 , -505 , -208 , 564 , 669 , 174 , 300
D , 8 , -442 , -617 , -70 , 561 , 673 , -61 , 300
D , 9 , -510 , -670 , 79 , 595 , 668 , -179 , 300
D , 10 , -545 , -649 , 47 , 592 , 653 , -154 , 300
D , 11 , -551 , -535 , -25 , 560 , 637 , -89 , 300
D , 12 , -520 , -322 , -51 , 559 , 626 , 57 , 300
D , 13 , -453 , -43 , 0 , 555 , 618 , 354 , 300
D , 14 , -359 , 256 , 49 , 556 , 606 , 697 , 300
D , 15 , -253 , 535 , 86 , 555 , 601 , 1000 , 300
D , 16 , -144 , 777 , 55 , 555 , 601 , 1000 , 300
D , 17 , -37 , 953 , -97 , 542 , 585 , 1000 , 300
D , 18 , 68 , 1014 , -186 , 542 , 585 , 1000 , 300
D , 19 , 107 , 936 , -95 , 552 , 608 , 1000 , 300
D , 20 , 105 , 764 , 94 , 555 , 618 , 1000 , 300
D , 21 , 76 , 546 , 76 , 558 , 623 , 1000 , 300
D , 22 , 32 , 335 , -134 , 562 , 619 , 1000 , 300
D , 23 , -12 , 152 , -153 , 565 , 613 , 990 , 300
D , 24 , -57 , 2 , -112 , 570 , 603 , 807 , 300
D , 25 , -100 , -122 , -74 , 571 , 597 , 645 , 300
D , 26 , -140 , -219 , -106 , 564 , 592 , 510 , 300
D , 27 , -179 , -297 , -24 , 608 , 581 , 383 , 300
D , 28 , -224 , -355 , 112 , 608 , 581 , 333 , 300
D , 29 , -258 , -404 , 189 , 572 , 572 , 234 , 300
D , 30 , -290 , -439 , 63 , 580 , 577 , 122 , 300
D , 31 , -319 , -458 , 11 , 621 , 585 , 94 , 300
D , 32 , -341 , -445 , -139 , 628 , 603 , 155 , 300
D , 33 , -352 , -397 , -154 , 643 , 620 , 222 , 300
D , 34 , -342 , -282 , -96 , 649 , 631 , 381 , 300
D , 35 , -306 , -102 , 18 , 660 , 643 , 603 , 300
D , 36 , -243 , 116 , 107 , 673 , 654 , 894 , 300
D , 37 , -147 , 331 , 187 , 685 , 657 , 1000 , 300
D , 38 , -68 , 510 , 203 , 685 , 657 , 1000 , 300
D , 39 , 4 , 636 , 26 , 680 , 653 , 1000 , 300
D , 40 , 56 , 665 , -217 , 682 , 652 , 1000 , 300
D , 41 , 72 , 574 , -330 , 686 , 653 , 1000 , 300
D , 42 , 52 , 397 , -155 , 682 , 665 , 1000 , 300
D , 43 , 4 , 184 , 5 , 679 , 669 , 1000 , 300
D , 44 , -55 , -26 , 156 , 687 , 678 , 1000 , 300
D , 45 , -118 , -211 , 82 , 685 , 685 , 836 , 300
D , 46 , -182 , -366 , 26 , 688 , 690 , 640 , 300
D , 47 , -259 , -490 , 4 , 692 , 709 , 463 , 300
D , 48 , -319 , -596 , -134 , 703 , 715 , 339 , 300
D , 49 , -378 , -677 , 74 , 701 , 727 , 232 , 300
D , 50 , -432 , -735 , 185 , 697 , 728 , 138 , 300
D , 51 , -479 , -758 , 223 , 691 , 744 , 64 , 300
D , 52 , -514 , -733 , 116 , 692 , 733 , 63 , 300
D , 53 , -530 , -655 , -43 , 690 , 722 , 99 , 300
D , 54 , -523 , -512 , -55 , 692 , 725 , 210 , 300
D , 55 , -491 , -303 , 107 , 691 , 722 , 435 , 300
D , 56 , -422 , -71 , 40 , 686 , 726 , 705 , 300
D , 57 , -353 , 146 , -74 , 678 , 725 , 967 , 300
D , 58 , -279 , 347 , -132 , 687 , 725 , 1000 , 300
D , 59 , -202 , 520 , -174 , 686 , 717 , 1000 , 300
D , 60 , -134 , 629 , -143 , 675 , 706 , 1000 , 300
D , 61 , -90 , 630 , -76 , 673 , 702 , 1000 , 300
D , 62 , -79 , 538 , 86 , 676 , 698 , 1000 , 300
D , 63 , -97 , 378 , 197 , 672 , 704 , 1000 , 300
D , 64 , -95 , 412 , -565 , 672 , 680 , 1000 , 300
D , 65 , -72 , 381 , -908 , 667 , 663 , 1000 , 300
D , 66 , -77 , 261 , -529 , 678 , 658 , 1000 , 300
D , 67 , -94 , 199 , -658 , 686 , 690 , 1000 , 300
D , 68 , -106 , 139 , -291 , 694 , 681 , 1000 , 300
D , 69 , -102 , 129 , -258 , 706 , 651 , 1000 , 300
D , 70 , -101 , 117 , -296 , 721 , 626 , 1000 , 300
D , 71 , -102 , 71 , -496 , 734 , 611 , 1000 , 300
D , 72 , -121 , 6 , -556 , 744 , 624 , 993 , 300
D , 73 , -92 , 221 , -45 , 740 , 645 , 1000 , 300
D , 74 , 22 , 555 , -116 , 747 , 650 , 1000 , 300
D , 75 , 185 , 825 , -346 , 774 , 665 , 1000 , 300
D , 76 , 294 , 1003 , -869 , 825 , 690 , 1000 , 300
D , 77 , 399 , 1199 , -468 , 880 , 738 , 1000 , 300
D , 78 , 516 , 1391 , -107 , 906 , 772 , 1000 , 300
D , 79 , 650 , 1586 , 135 , 911 , 754 , 1000 , 300
D , 80 , 775 , 1698 , 371 , 910 , 794 , 1000 , 300
D , 81 , 860 , 1645 , 773 , 922 , 806 , 1000 , 300
D , 82 , 901 , 1488 , 1013 , 946 , 821 , 1000 , 300
D , 83 , 927 , 1371 , 691 , 958 , 822 , 1000 , 300
D , 84 , 946 , 1103 , -512 , 950 , 844 , 1000 , 300
D , 85 , 867 , 653 , -1056 , 952 , 814 , 1000 , 300
D , 86 , 729 , 97 , -889 , 943 , 810 , 1000 , 300
D , 87 , 549 , -477 , -114 , 930 , 848 , 1000 , 300
D , 88 , 374 , -872 , 712 , 915 , 847 , 1000 , 300
D , 89 , 296 , -838 , 427 , 895 , 824 , 1000 , 300
D , 90 , 292 , -724 , 450 , 882 , 830 , 1000 , 300
D , 91 , 285 , -668 , 601 , 878 , 834 , 1000 , 300
D , 92 , 271 , -606 , 579 , 880 , 839 , 1000 , 300
D , 93 , 254 , -571 , 156 , 895 , 858 , 1000 , 300
D , 94 , 231 , -553 , -217 , 895 , 858 , 1000 , 300
D , 95 , 204 , -567 , -645 , 889 , 888 , 1000 , 300
D , 96 , 160 , -643 , -946 , 857 , 854 , 1000 , 300
D , 97 , 75 , -874 , -686 , 815 , 832 , 986 , 300
D , 98 , -55 , -1165 , 116 , 806 , 845 , 496 , 300
D , 99 , -252 , -1636 , 397 , 819 , 926 , -117 , 300
T , 100 , -468 , -2034 , 16 , 835 , 895 , 346 , 300
D , 101 , -703 , -2479 , -316 , 845 , 882 , -296 , 300
D , 102 , -961 , -2826 , 7 , 845 , 882 , -869 , 300
D , 103 , -1164 , -2809 , 229 , 777 , 845 , -1000 , 300
D , 104 , -1266 , -2658 , -346 , 777 , 845 , -1000 , 300
D , 105 , -1329 , -2448 , -725 , 704 , 835 , -1000 , 300
D , 106 , -1391 , -2272 , -179 , 704 , 835 , -1000 , 300
D , 107 , -1454 , -2160 , 359 , 606 , 685 , -1000 , 300
D , 108 , -1530 , -2093 , 606 , 567 , 645 , -1000 , 300
D , 109 , -1619 , -2037 , 126 , 525 , 642 , -1000 , 300
D , 110 , -1703 , -1996 , -558 , 463 , 572 , -1000 , 300
D , 111 , -1775 , -1893 , -637 , 398 , 531 , -1000 , 300
D , 112 , -1816 , -1667 , -68 , 322 , 461 , -1000 , 300
D , 113 , -1812 , -1390 , 517 , 253 , 368 , -1000 , 300
D , 114 , -1786 , -1091 , 756 , 180 , 236 , -1000 , 300
D , 115 , -1749 , -827 , 413 , 119 , 207 , -1000 , 300
D , 116 , -1719 , -636 , 107 , 48 , 170 , -1000 , 300
D , 117 , -1698 , -500 , -156 , -23 , 90 , -1000 , 300
D , 118 , -1684 , -382 , -8 , -102 , -16 , -1000 , 300
D , 119 , -1667 , -277 , 144 , -177 , -135 , -1000 , 300
D , 120 , -1644 , -157 , 347 , -250 , -215 , -1000 , 300
D , 121 , -1610 , -23 , 35 , -351 , -292 , -1000 , 300
D , 122 , -1555 , 125 , -193 , -416 , -366 , -1000 , 300
D , 123 , -1499 , 284 , -302 , -478 , -441 , -1000 , 300
D , 124 , -1434 , 443 , -1 , -543 , -519 , -1000 , 300
D , 125 , -1361 , 600 , 240 , -587 , -572 , -1000 , 300
D , 126 , -1284 , 739 , 248 , -634 , -641 , -1000 , 300
D , 127 , -1204 , 866 , 181 , -680 , -698 , -1000 , 300
D , 128 , -1123 , 984 , -125 , -734 , -749 , -1000 , 300
D , 129 , -1042 , 1086 , -98 , -777 , -800 , -1000 , 300
D , 130 , -960 , 1174 , -146 , -808 , -810 , -1000 , 300
D , 131 , -878 , 1245 , -9 , -846 , -865 , -1000 , 300
D , 132 , -777 , 1306 , 8 , -846 , -865 , -1000 , 300
D , 133 , -696 , 1358 , 77 , -857 , -923 , -1000 , 300
D , 134 , -609 , 1422 , 201 , -947 , -942 , -1000 , 300
D , 135 , -516 , 1499 , 57 , -977 , -970 , -1000 , 300
D , 136 , -419 , 1575 , -130 , -1000 , -1004 , -1000 , 300
D , 137 , -319 , 1647 , -187 , -958 , -1024 , -1000 , 300
D , 138 , -216 , 1714 , -50 , -958 , -1024 , -1000 , 300
D , 139 , -109 , 1787 , 84 , -1004 , -1051 , -1000 , 300
D , 140 , -1 , 1853 , 191 , -1004 , -1051 , -1000 , 300
D , 141 , 110 , 1923 , 181 , -1042 , -1074 , -1000 , 300
D , 142 , 254 , 1992 , 84 , -1042 , -1074 , -1000 , 300
D , 143 , 373 , 2064 , -116 , -1073 , -1113 , -1000 , 300
D , 144 , 496 , 2132 , -234 , -1073 , -1113 , -1000 , 300
D , 145 , 624 , 2210 , -84 , -1107 , -1139 , -1000 , 300
D , 146 , 756 , 2279 , 221 , -1107 , -1139 , -1000 , 300
D , 147 , 892 , 2356 , 128 , -1133 , -1157 , -1000 , 300
D , 148 , 1029 , 2423 , 81 , -1133 , -1157 , -989 , 300
D , 149 , 1169 , 2492 , -139 , -1152 , -1175 , -829 , 300
D , 150 , 1313 , 2568 , -133 , -1162 , -1179 , -666 , 300
D , 151 , 1502 , 2652 , -193 , -1167 , -1198 , -444 , 300
D , 152 , 1657 , 2726 , -272 , -1167 , -1198 , -275 , 300
D , 153 , 1814 , 2799 , -120 , -1229 , -1224 , -82 , 300
D , 154 , 1965 , 2832 , 128 , -1229 , -1224 , -41 , 300
D , 155 , 2105 , 2817 , 154 , -1172 , -1239 , 129 , 300
D , 156 , 2227 , 2752 , 181 , -1172 , -1239 , 185 , 300
D , 157 , 2327 , 2627 , -45 , -1211 , -1221 , 184 , 300
D , 158 , 2399 , 2426 , -140 , -1211 , -1221 , 19 , 300
D , 159 , 2439 , 2163 , -119 , -1152 , -1185 , -108 , 300
D , 160 , 2454 , 1861 , 44 , -1152 , -1185 , -295 , 300
D , 161 , 2448 , 1560 , 129 , -1095 , -1114 , -399 , 300
D , 162 , 2431 , 1279 , 52 , -1095 , -1114 , -655 , 300
D , 163 , 2408 , 1030 , -40 , -1018 , -1031 , -695 , 300
D , 164 , 2388 , 831 , 22 , -1018 , -1031 , -869 , 300
D , 165 , 2376 , 688 , 14 , -923 , -947 , -889 , 300
D , 166 , 2379 , 620 , -1 , -923 , -947 , -813 , 300
D , 167 , 2405 , 638 , -55 , -847 , -864 , -647 , 300
D , 168 , 2461 , 746 , -66 , -847 , -864 , -402 , 300
D , 169 , 2545 , 927 , 114 , -797 , -808 , -90 , 300
D , 170 , 2679 , 1129 , 85 , -797 , -808 , 294 , 300
D , 171 , 2797 , 1323 , 10 , -748 , -752 , 651 , 300
D , 172 , 2919 , 1490 , 39 , -748 , -752 , 987 , 300
D , 173 , 3033 , 1592 , -7 , -687 , -675 , 1000 , 300
D , 174 , 3120 , 1576 , -83 , -687 , -675 , 1000 , 300
D , 175 , 3167 , 1442 , -18 , -595 , -571 , 1000 , 300
D , 176 , 3179 , 1246 , 12 , -595 , -571 , 1000 , 300
D , 177 , 3170 , 1024 , -50 , -500 , -473 , 1000 , 300
D , 178 , 3145 , 784 , -90 , -500 , -473 , 1000 , 300
D , 179 , 3102 , 512 , -39 , -421 , -388 , 1000 , 300
D , 180 , 3026 , 239 , 56 , -377 , -350 , 1000 , 300
